filename,image_path,label,class_idx,md5,title,motif_source,technique,layout_pattern,composition,color_style,weavability_note,cultural_context,prompt
dekoratif/D-065-dekoratif_73.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-065-dekoratif_73.jpg,dekoratif,2,46aa11a1c61f9c3c6e5085f5dbb260ce,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",stilasi,pola acak terkontrol,proporsi seimbang; kontras bentuk dan warna; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola acak terkontrol, dengan proporsi seimbang, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-066-dekoratif_142.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-066-dekoratif_142.jpg,dekoratif,2,eea9319ec44a31c7932dcd8879ac8de3,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,deformasi,pola ulang menyeluruh,keseimbangan visual; klimaks visual yang jelas; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat","mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk","mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan keseimbangan visual, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-067-dekoratif_135.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-067-dekoratif_135.jpg,dekoratif,2,85004f82429609151c56170411d67c16,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",distorsi,pola tunggal,klimaks visual yang jelas; kesatuan ornamen; kesatuan ornamen,warna cerah khas kain upacara Bali,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola tunggal, dengan klimaks visual yang jelas, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-068-dekoratif_128.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-068-dekoratif_128.jpg,dekoratif,2,7632d976d3891b420c2e144345fb958a,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",deformasi,pola ulang menyeluruh,kontras bentuk dan warna; keseimbangan visual; kesatuan ornamen,warna hijau dan kuning yang harmonis,mempertahankan karakter tekstur tenun ikat tradisional,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan kontras bentuk dan warna, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-069-dekoratif_80.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-069-dekoratif_80.jpg,dekoratif,2,9f23352263a6d5ee09280064dd4deb65,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",stilasi,pola tunggal,kesatuan ornamen; keseimbangan visual; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola tunggal, dengan kesatuan ornamen, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-070-dekoratif_91.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-070-dekoratif_91.jpg,dekoratif,2,ce7e8bac446630723493a4e0e8050de8,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,stilasi,pola ulang himpunan,keseimbangan visual; klimaks visual yang jelas; kesatuan ornamen,warna cerah khas kain upacara Bali,mempertahankan karakter tekstur tenun ikat tradisional,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan keseimbangan visual, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-071-dekoratif_103.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-071-dekoratif_103.jpg,dekoratif,2,f4fda933ddf2c919a1c051e080e70eff,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,distorsi,pola ulang himpunan,klimaks visual yang jelas; kontras bentuk dan warna; kesatuan ornamen,warna merah dan emas yang kontras,layak diterapkan pada proses ikat tenun Endek,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang himpunan, dengan klimaks visual yang jelas, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-072-dekoratif_75.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-072-dekoratif_75.jpg,dekoratif,2,6918e5c56ec873bfedacdd8d7eba2184,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,deformasi,pola tunggal,kontras bentuk dan warna; kesatuan ornamen; kesatuan ornamen,warna cerah khas kain upacara Bali,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan kontras bentuk dan warna, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-073-dekoratif_150.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-073-dekoratif_150.jpg,dekoratif,2,bcad78eb62c801ab6b950fd919f5c4ca,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,distorsi,pola acak terkontrol,irama repetitif; klimaks visual yang jelas; kesatuan ornamen,warna cerah khas kain upacara Bali,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk","mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola acak terkontrol, dengan irama repetitif, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-074-dekoratif_107.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-074-dekoratif_107.jpg,dekoratif,2,5f94ab50606a26fe844abd46cbd60f22,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,deformasi,pola ulang himpunan,klimaks visual yang jelas; proporsi seimbang; kesatuan ornamen,warna hijau dan kuning yang harmonis,mempertahankan karakter tekstur tenun ikat tradisional,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan klimaks visual yang jelas, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-075-dekoratif_88.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-075-dekoratif_88.jpg,dekoratif,2,72917282314c976a3b0d006869fa7a65,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",deformasi,pola acak terkontrol,irama repetitif; klimaks visual yang jelas; kesatuan ornamen,warna hijau dan kuning yang harmonis,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola acak terkontrol, dengan irama repetitif, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-076-dekoratif_82.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-076-dekoratif_82.jpg,dekoratif,2,eaa809a9cc019a2e470f5c08332b22cf,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,deformasi,pola tunggal,kesatuan ornamen; proporsi seimbang; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan kesatuan ornamen, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-077-dekoratif_130.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-077-dekoratif_130.jpg,dekoratif,2,c86234fc019dffc1ffcf04e5a83e80b4,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",stilasi,pola ulang menyeluruh,keseimbangan visual; kontras bentuk dan warna; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang menyeluruh, dengan keseimbangan visual, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-078-dekoratif_141.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-078-dekoratif_141.jpg,dekoratif,2,748d2b07f7a6accd68cde51b978e72fa,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",distorsi,pola tunggal,irama repetitif; kontras bentuk dan warna; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola tunggal, dengan irama repetitif, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-079-dekoratif_137.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-079-dekoratif_137.jpg,dekoratif,2,f1a8418a04d6755aedc4b72df92e7b91,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola tunggal,keseimbangan visual; kontras bentuk dan warna; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",layak diterapkan pada proses ikat tenun Endek,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan keseimbangan visual, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-080-dekoratif_120.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-080-dekoratif_120.jpg,dekoratif,2,d4bb17263ef4307570203bc70445a4b0,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola tunggal,klimaks visual yang jelas; keseimbangan visual; kesatuan ornamen,warna merah dan emas yang kontras,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan klimaks visual yang jelas, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-081-dekoratif_95.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-081-dekoratif_95.jpg,dekoratif,2,40e806c9853abea2816055773dd31c87,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",stilasi,pola ulang himpunan,kontras bentuk dan warna; kontras bentuk dan warna; kesatuan ornamen,warna merah dan emas yang kontras,motif tetap terbaca pada skala benang,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan kontras bentuk dan warna, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-082-dekoratif_76.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-082-dekoratif_76.jpg,dekoratif,2,456a0db86c77d9ee105d5d3826262d16,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,stilasi,pola acak terkontrol,kontras bentuk dan warna; irama repetitif; kesatuan ornamen,warna cerah khas kain upacara Bali,struktur ornamen tidak terlalu rapat sehingga dapat diendekkan,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola acak terkontrol, dengan kontras bentuk dan warna, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus struktur ornamen tidak terlalu rapat sehingga dapat diendekkan, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-083-dekoratif_126.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-083-dekoratif_126.jpg,dekoratif,2,9c1ea5bdb5e8898953648f08cb4bbead,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,distorsi,pola acak terkontrol,kesatuan ornamen; keseimbangan visual; kesatuan ornamen,warna merah dan emas yang kontras,motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola acak terkontrol, dengan kesatuan ornamen, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-084-dekoratif_90.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-084-dekoratif_90.jpg,dekoratif,2,e9b703b9851b6e85871066145b334905,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,stilasi,pola ulang menyeluruh,proporsi seimbang; klimaks visual yang jelas; kesatuan ornamen,warna hijau dan kuning yang harmonis,layak diterapkan pada proses ikat tenun Endek,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang menyeluruh, dengan proporsi seimbang, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-085-dekoratif_127.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-085-dekoratif_127.jpg,dekoratif,2,0bf803d59f677ebed079b5cd3c6995a0,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,stilasi,pola tunggal,kontras bentuk dan warna; keseimbangan visual; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional","mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola tunggal, dengan kontras bentuk dan warna, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-086-dekoratif_63.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-086-dekoratif_63.jpg,dekoratif,2,696f19f5f8212949876a5ac8e7520d54,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,stilasi,pola ulang himpunan,kesatuan ornamen; klimaks visual yang jelas; kesatuan ornamen,warna cerah khas kain upacara Bali,mempertahankan karakter tekstur tenun ikat tradisional,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan kesatuan ornamen, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna cerah khas kain upacara Bali. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
